"","公司全名","更新日期","計算終止日","專利號","申請日","獲證日","PR","標題","專利摘要","主分支","公開發行","技術分類","股票代碼","產業別","收盤時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%","NA"
"2224","瑞典商賓威公司","2025-03-03","2025-02-15","TWI851016B","2023-02-09","2024-08-01",88,"用於多天線接收器配置之方法，電腦程式產品，多天線接收器配置，以及無線裝置","本發明揭示一種用於一多天線接收器配置(400)之方法(100)，該多天線接收器配置(400)可包括於一無線裝置WD中，該方法包括：接收(110)一第一複數個類比無線電信號；將該第一複數個個類比無線電信號轉換(120)為一第一複數個數位信號；自該第一複數個數位信號之各者提取(130)參考信號；基於所提取之參考信號判定(140)該第一複數個數位信號之各者之特性；使用一第二複數個時空濾波器處理(150)該第一複數個數位信號以獲得一第二複數個經組合信號，其中該第一複數個大於該第二複數個。本發明亦揭示對應電腦程式產品、多天線接收器配置及無線裝置。","main","No","無線通信技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TW"
"2225","瑞士商柯瑪豆","2025-03-03","2025-02-15","TWI818469B","2022-03-16","2023-10-11",93,"著色的金屬和用於將金屬著色的方法","本發明有關對金屬所製成之待處理零件(20)著色的方法，此方法包含在於藉由將單電荷或多電荷離子源所產生之單電荷或多電荷離子束引導朝此待處理零件(20)，將單電荷或多電荷離子植入待處理零件(20)的表面層中之步驟，此待處理零件(20)在此離子植入的影響之下改變顏色。        本發明亦有關尤其是可藉著上述方法獲得的著色金屬。","main","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TW"
"2226","瑞昱半導體","2025-03-03","2025-02-15","TWI864597B","2023-02-16","2024-12-01",93,"藍牙低功耗網狀網路系統以及網路控制方法","藍牙低功耗網狀網路系統包含傳輸控制器電路以及主機控制器電路。傳輸控制器電路用以判斷一廣播封包是否包含相關於一藍牙低功耗網狀網路的一訊息。主機控制器電路用以在該傳輸控制器電路判斷該廣播封包包含該訊息時，響應於該傳輸控制器電路的一上報而自一休眠模式喚醒，以傳送該訊息到一應用層。","main","Yes","無線通信技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2227","瑞昱半導體","2025-03-03","2025-02-15","TWI789241B","2022-02-15","2023-01-01",8,"晶粒封裝結構及其製作方法","本發明公開一種晶粒封裝結構及其製作方法。晶粒封裝結構的製作方法包括下列步驟：將第一晶粒固定在封装底座上；將軟性印刷電路板的第一鏤空焊墊與第一晶粒的第一焊墊對齊，並固定軟性印刷電路板；將第一鏤空焊墊焊接於第一焊墊；將第二晶粒固定在軟性印刷電路板上，且與第一晶粒重疊；摺疊軟性印刷電路板，以使軟性印刷電路板的第二鏤空焊墊與第二晶粒的第二焊墊對齊，並露出軟性印刷電路板的訊號測試焊墊；將軟性印刷電路板固定在第二晶粒上；將第二鏤空焊墊焊接於第二焊墊；將金屬線焊接到訊號測試焊墊；以及將封裝接腳焊接於金屬線。","main","Yes","半導體製程技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2228","瑞昱半導體","2025-03-03","2025-02-15","TWI825997B","2022-09-16","2023-12-11",79,"可編程安全管理裝置以及在安全裝置之間進行金鑰轉發的控制方法","本發明提供一種可編程安全管理裝置以及在安全裝置之間進行金鑰轉發的控制方法。該可編程安全管理裝置可包含一金鑰產生裝置、一金鑰接受裝置以及一轉發控制器，其中該轉發控制器耦接至該金鑰產生裝置以及該金鑰接受裝置。該金鑰產生裝置可用來輸出一源端金鑰，以及該金鑰接受裝置可用來接受一終端金鑰，其中該轉發控制器可用來接收來自該可編程安全管理裝置外部的一主裝置的一轉發指令，以容許該主裝置透過該轉發指令請求該轉發控制器將該源端金鑰作為該終端金鑰被載入至該金鑰接受裝置。","main","Yes","其他","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2229","瑞昱半導體","2025-03-03","2025-02-15","TWI857804B","2023-10-04","2024-10-01",77,"無線信號收發裝置、及基於生理狀態偵測的無線信號處理方法","一種無線信號收發裝置包括一接收單元、一轉換模組、一估測模組、一處理單元及一儲存單元。接收單元用以接收一無線信號。轉換模組電性連接接收單元，轉換模組用以將無線信號轉換成一頻域信號。估測模組電性連接轉換模組，估測模組用以將頻域信號進行估測得到一第一通道狀態資訊，第一通道狀態資訊包括複數通道狀態子資訊。處理單元電性連接估測模組，處理單元用以對第一通道狀態資訊進行過濾以得到一第二通道狀態資訊。儲存單元電性連接處理單元，儲存單元用以儲存第二通道狀態資訊。","main","Yes","無線通信技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2230","瑞昱半導體","2025-03-03","2025-02-15","TWI813446B","2022-09-19","2023-08-21",16,"快速啟動電視顯示功能的方法與電視系統","一種快速啟動電視顯示功能的方法與電視系統，在方法中，當開啟一電視裝置的電源，電視裝置中的電視系統執行電視裝置的硬體初始化，並執行一快速開機程序，自一儲存單元載入畫面品質參數，再根據畫面品質參數設定電視裝置的顯示參數，使得電視裝置的顯示器開始顯示一畫面，並可以是通過特定外部來源，如高畫質多媒體介面、顯示埠、通用序列匯流排C型或其他，所接收的影像訊號所產生。所述畫面品質參數是在電視系統完成作業系統開機程序後的運行中所收集而儲存至儲存單元的畫面品質參數。","main","Yes","影像處理技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2231","瑞昱半導體","2025-03-03","2025-02-15","TWI864698B","2023-04-25","2024-12-01",48,"媒體轉接裝置","本揭露提出一種媒體轉接裝置，包括輸入模組、輸出模組與處理模組。輸入模組用以電性連接至媒體源裝置並接受媒體資料。輸出模組用以電性連接至媒體播放裝置。處理模組判斷是否接收到來自媒體源裝置或遠端裝置的指令。如果沒有接收到指令，處理模組用以將媒體資料轉傳至輸出模組以傳送至媒體播放裝置。如果接收到指令，處理模組用以根據指令限制媒體資料的傳輸，使得媒體資料不會完整的顯示在媒體播放裝置上。","main","Yes","其他","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2232","瑞昱半導體","2025-03-03","2025-02-15","TWI831277B","2022-07-06","2024-02-01",18,"處理低延遲傳輸的裝置及方法","一種處理低延遲傳輸的控制裝置，包含有一儲存模組，用以維持一列表，其中該列表包含有複數個傳輸裝置的複數個傳輸資訊，以及該複數個傳輸資訊包含有複數個狀態、複數個優先權及複數個通話時間資源，其中該複數個優先權中每一優先權指示複數個優先權級別中的一優先權級別；以及一排程模組，耦接於該儲存模組，用以產生一高優先權窗口，以及在該高優先權窗口中，根據該複數個狀態、該複數個優先權及該複數個通話時間資源，從該複數個傳輸裝置中選擇一傳輸裝置，以控制該傳輸裝置執行一傳輸。","main","Yes","無線通信技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2233","瑞昱半導體","2025-03-03","2025-02-15","TWI831166B","2022-03-28","2024-02-01",51,"影像處理方法及非暫態電腦可讀取紀錄媒體","一種影像處理方法包含：藉由一傳輸裝置執行一相機的一驅動程式取得一動態影像；藉由傳輸裝置執行驅動程式以取得一輸入資訊的複數位置資料，其中該些位置資料相關於傳輸裝置；藉由傳輸裝置執行驅動程式以依據該些位置資料將輸入資訊與動態影像執行一疊合程序以產生一疊合動態影像；以及藉由傳輸裝置執行驅動程式以顯示疊合動態影像。","main","Yes","影像處理技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2234","瑞昱半導體","2025-03-03","2025-02-15","TWI854261B","2022-07-20","2024-09-01",58,"兼具已定義與非定義匯流排通訊機制的電子裝置及其通訊方法","一種兼具已定義與非定義匯流排通訊機制的通訊方法，應用於電子裝置中，包含：使與周邊電子設備相關的應用程式透過運作於電子裝置的作業系統的內建驅動程式與周邊電子設備建立連結；由應用程式啟動代理函式庫及代理驅動程式，分別對應作業系統的使用者模式以及內核模式；由應用程式使代理函式庫及代理驅動程式與周邊電子設備建立連結；由應用程式藉由內建驅動程式，透過匯流排與周邊電子設備收發內建驅動程式定義的已定義指令；以及由應用程式藉由代理函式庫及代理驅動程式，透過匯流排與周邊電子設備收發內建驅動程式未定義的非定義指令。","main","Yes","無線通信技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2235","瑞昱半導體","2025-03-03","2025-02-15","TWI835238B","2022-08-05","2024-03-11",73,"影像處理方法及影像處理裝置","一種影像處理方法，包含接收影像幀，從影像幀分別擷取亮度資訊及顏色資訊，對亮度資訊進行編碼以產生編碼後的亮度幀，對顏色資訊進行編碼以產生編碼後的顏色幀，將編碼後的亮度幀寫入至記憶體的第一記憶體部分，及將編碼後的顏色幀寫入至記憶體的第二記憶體部分。影像處理方法另包含讀取第一記憶體部分中的編碼後的亮度幀，並對其進行解碼以產生解碼後的亮度資訊，及讀取第二記憶體部分中的編碼後的顏色幀，並對其進行解碼以產生解碼後的顏色資訊。","main","Yes","影像處理技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2236","瑞昱半導體","2025-03-03","2025-02-15","TWI847299B","2022-10-07","2024-07-01",19,"具有深度學習機制的影像放大裝置及其影像放大方法","一種具有深度學習機制的影像放大裝置。深度學習電路包含：縮小電路、影像特性分析電路、權重重新配置電路及放大電路。縮小電路將輸入影像進行縮小產生縮小影像。影像特性分析電路根據複數影像特性對縮小影像進行分析產生分類圖像。權重重新配置電路根據對應影像特性的複數影像權重參數對分類圖像進行權重重新配置產生權重重新配置圖像。放大電路將權重重新配置圖像進行放大產生調整圖像。串接電路將輸入影像以及調整圖像串接產生串接影像。超解析放大電路將串接影像進行超解析放大產生輸出影像。","decline","Yes","其他","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2237","瑞昱半導體","2025-03-03","2025-02-15","TWI857764B","2023-08-28","2024-10-01",32,"通訊裝置與多鏈結資料傳輸方法","多鏈結資料傳輸方法包含下列操作：經由一第一鏈結傳輸一第一資料給一電子裝置；經由一第二鏈結傳輸一第二資料給該電子裝置，其中該第一資料與該第二資料具有相同內容；以及經由該第一鏈結接收該電子裝置發出對應於該第一資料的一第一回應，並根據該第一回應停止傳輸該第二資料。","main","Yes","無線通信技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2238","瑞昱半導體","2025-03-03","2025-02-15","TWI864415B","2022-07-08","2024-12-01",14,"具有自我校準機制的收發器裝置及其自我校準方法","一種具有自我校準機制的收發器裝置，包含：訊號傳送路徑、訊號接收路徑、路徑切換電路、收發器電路以及自我校準電路。路徑切換電路包含切換開關，以切換天線、訊號傳送路徑以及訊號接收路徑之間的連接關係。收發器電路電性耦接於訊號傳送路徑以及訊號接收路徑。自我校準電路使收發器電路透過訊號傳送路徑傳送傳送訊號至路徑切換電路，並透過訊號接收路徑接收由傳送訊號產生之溢漏訊號，以根據傳送訊號以及溢漏訊號對收發器電路進行自我校準程序，其中溢漏訊號具有大於預設準位的溢漏訊號強度。","main","Yes","無線通信技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
"2239","瑞昱半導體","2025-03-03","2025-02-15","TWI864598B","2023-02-16","2024-12-01",8,"具有隨機混色機制的影像混色方法及裝置","一種具有隨機混色機制的影像混色方法，包含：將輸入影像的每一像素區塊設置為待運算區塊，以進行下列步驟：（A）自參數查找表擷取選定參數查找表；（B）根據待運算區塊在輸入影像中的空間參數產生空間參照參數及/或根據輸入影像在影像流中的時間參數產生時間參照參數；（C）根據空間參照參數及/或時間參照參數對選定參數查找表查找矩陣編號；（D）根據矩陣編號自混色矩陣擷取選定混色矩陣以及；（E）疊加選定混色矩陣與待運算區塊，以產生混色區塊；以及將對應像素區塊根據步驟（A）至（E）所產生的混色區塊輸出為混色影像。","main","Yes","影像處理技術","2379","半導體","2025-02-27",0.21,35.49,5,15.27,40.9,96.29,497.5,493.8,544,550,505.3,0.35023,70.6,"TW"
