"","公司全名","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣上市櫃","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本"
"341","台灣積體電路製造","TWI777787B","2021-09-27","2022-09-11",91,"記憶體電路及其操作方法","一種記憶體電路，包括：NAND邏輯閘、第一N型電晶體、第二N型電晶體、第一反相器和第一鎖存器。NAND邏輯閘用以接收第一位元線信號和第二位元線信號，並且產生第一信號。第一N型電晶體耦接至NAND邏輯閘，並且用以接收第一預充電信號。第二N型電晶體耦接至第一N型電晶體和參考電壓源，並且用以接收第一時脈信號。第一反相器耦接至NAND邏輯閘，並且用以輸出從第一信號反相的資料信號。第一鎖存器耦接至NAND邏輯閘，並且用以響應於至少第一時脈信號或第一預充電信號而鎖存第一信號。此外，一種記憶體電路的操作方法亦在此揭露。","Y2024","main","Yes","記憶體架構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"342","台灣積體電路製造","TWI799174B","2022-03-08","2023-04-11",91,"半導體晶粒封裝及其形成方法","提供一種半導體晶粒封裝及其形成方法。半導體晶粒封裝包括一封裝基板、在封裝基板上方的一中介層基板、在中介層基板上方的兩個半導體晶粒、以及在中介層基板上方並圍繞半導體晶粒的一底部填充元件。一環結構設置在封裝基板上方並圍繞半導體晶粒。複數個凹陷部分從環結構的底表面凹陷。凹陷部分包括佈置在環結構的每個角落區域中的複數個第一凹陷部分、以及佈置在環結構的相對側邊區域中並與底部填充元件位在兩個半導體晶粒之間的一部分對齊的兩個第二凹陷部分。一黏著層介於環結構的底表面與封裝基板之間。","Y2024","main","Yes","半導體結構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"343","台灣積體電路製造","TWI819651B","2022-06-10","2023-10-21",91,"積體電路及其製造方法","積體電路的製造方法的一些實施例包括在基底上形成背閘極結構、在背閘極結構上形成記憶體層、在記憶體層上形成緩衝層、在緩衝層上形成導電通道和在導電通道上形成源極/汲極區的操作。在一些實施例中，背閘極結構和記憶體層之間形成第二緩衝層。","Y2024","main","Yes","記憶體架構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"344","台灣積體電路製造","TWI833375B","2022-09-30","2024-02-21",91,"金屬-氧化物-金屬單元半導體裝置及方法","根據本發明的一些實施例，一種半導體裝置包含一金屬-氧化物-金屬(MOM)單元，該MOM單元包含：一第一匯流排，其在一第一標高處且沿著一第一方向延伸；及一第二匯流排，其在一第二標高處，沿著不同於該第一方向之一第二方向延伸，且係透過一通路電連接至該第一匯流排。該MOM單元亦包含：一第一指狀物群組，其在該第一標高處且沿著該第一方向延伸；及一第二指狀物群組，其在該第二標高處且沿著該第二方向延伸。該第一指狀物群組之各指狀物係透過一對應通路電連接至該第二匯流排，該第二指狀物群組之各指狀物係透過一對應通路電連接至該第一匯流排，且該第一指狀物群組之各指狀物與該第二指狀物群組之各指狀物重疊。","Y2024","main","Yes","半導體結構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"345","台灣積體電路製造","TWI838087B","2023-01-17","2024-04-01",91,"具有凹陷阻擋結構的影像感測器與半導體元件的形成方法","本公開的各種實施例有關於一種影像感測器。影像感測器包括配置在基底內的多個光電探測器，且多個光電探測器包括第一主動光電探測器與黑階校正(BLC)光電探測器。金屬網格結構在基底的第一側上，沿著第一主動光電探測器的周邊，環繞第一主動光電探測器。凹陷阻擋結構覆蓋基底的第一側上的BLC光電探測器。凹陷阻擋包括嵌入基底的第一側中的第一阻擋層以及位於第一阻擋層正上方的第二阻擋層。","Y2024","main","Yes","其他","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"346","台灣積體電路製造","TWI843329B","2022-12-12","2024-05-21",91,"裝置封裝及其製造方法","一種裝置封裝包括中介層。所述中介層包括：半導體基底；第一穿孔，延伸穿過半導體基底；內連線結構，包括位於無機絕緣材料中的第一金屬化圖案以及位於第一金屬化圖案之上的鈍化膜；以及第一重佈線結構，位於鈍化膜之上。所述第一重佈線結構包括位於有機絕緣材料中的第二金屬化圖案。所述裝置封裝更包括：積體電路晶粒，位於中介層之上且貼合至中介層；以及第一包封體，圍繞積體電路晶粒。","Y2024","main","Yes","半導體結構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"347","啟碁科技","TWI788090B","2021-11-08","2022-12-21",91,"虛擬輸入介面控制方法及虛擬輸入介面控制系統","本揭露公開一種虛擬輸入介面控制方法及虛擬輸入介面控制系統，其用於控制終端裝置。其中虛擬輸入介面控制方法包括：透過雷達模組偵測待測物的待測物座標；判斷待測物座標是否位於參考面之下方；當待測物座標位於參考面之下方，啟動座標追蹤機制；以及當待測物座標處於參考面或位於參考面之上方，啟動姿態辨識機制，而姿態辨識機制包含：判斷待測物的姿態是否符合多個不同的參考姿態之一，其中該些參考姿態分別對應多個不同的控制指令；以及當待測物的姿態與該些參考姿態之一相符時，終端裝置執行該些控制指令之一。","Y2024","main","Yes","其他","6285","通信網路業","2024-07-26",0.71,7.27,1,1.26,5.66,-8.9,150.1,143.8,146.8,140,146.9
"348","大陸商台積電(中國)","TWI777787B","2021-09-27","2022-09-11",91,"記憶體電路及其操作方法","一種記憶體電路，包括：NAND邏輯閘、第一N型電晶體、第二N型電晶體、第一反相器和第一鎖存器。NAND邏輯閘用以接收第一位元線信號和第二位元線信號，並且產生第一信號。第一N型電晶體耦接至NAND邏輯閘，並且用以接收第一預充電信號。第二N型電晶體耦接至第一N型電晶體和參考電壓源，並且用以接收第一時脈信號。第一反相器耦接至NAND邏輯閘，並且用以輸出從第一信號反相的資料信號。第一鎖存器耦接至NAND邏輯閘，並且用以響應於至少第一時脈信號或第一預充電信號而鎖存第一信號。此外，一種記憶體電路的操作方法亦在此揭露。","Y2024","main","No","記憶體架構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","大陸商西安奕斯偉材料科技","TWI844077B","2022-08-22","2024-06-01",91,"藉助少數載子壽命表徵矽片捕獲金屬雜質效率的裝置和方法","本發明公開了一種藉助少數載子壽命表徵矽片捕獲金屬雜質效率的裝置和方法，該裝置包括：清洗模組，該清洗模組經配置為準備待測矽片並清洗該矽片； 少數載子壽命測量模組，該少數載子壽命測量模組經配置為測量該矽片的少數載子壽命； 熱處理模組，該熱處理模組經配置為針對該矽片進行熱處理； 計算機模組，該計算機模組經配置為記錄並計算該少數載子壽命測量模組的測量值，並根據該測量值間接計算該矽片的捕獲金屬雜質效率。","Y2024","branch","No","矽片檢測技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","大陸商鼎捷軟件","TWI842427B","2023-03-10","2024-05-11",91,"軟體開發系統以及軟體開發方法","本發明提供一種軟體開發系統以及軟體開發方法。軟體開發系統包括電子裝置以及伺服器。電子裝置執行介面模組以獲取輸入資料。伺服器包括資料庫、查詢匹配模組以及組件組裝模組。查詢匹配模組根據輸入資料以及資料庫獲取多個目標組件以及功能組件中至少一者。組件組裝模組組裝經檢測後的多個目標組件以生成集成組件。組件組裝模組提供集成組件至資料庫。組件組裝模組提供功能組件至資料庫，據以提高軟體開發的品質及效率。","Y2024","main","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","德商卡爾蔡司SMT","TWI826123B","2022-11-17","2023-12-11",91,"以更高的精度對半導體晶圓進行３Ｄ體積檢測的方法和檢測系統","本發明實施例提供一種用於增加產出量、體積檢測半導體晶圓的系統及方法。該系統及方法配置用於蝕銑及成像在檢測體積中適當橫截面表面的縮減數量或區域，並根據橫截面表面影像確定該3D物件的檢測參數。該方法及裝置能夠用於半導體晶圓內積體電路的定量計量、缺陷偵測、製程監控、缺陷檢視及檢測。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","日商鎧俠","TWI818298B","2021-08-18","2023-10-11",91,"半導體記憶裝置","本發明之實施方式提供一種能夠高積體化之半導體記憶裝置。  實施方式之半導體記憶裝置具備：複數個記憶體區塊區域，其等沿第1方向排列；接線區域，其相對於複數個記憶體區塊區域沿第1方向排列；及配線區域，其於第1方向上延伸，與複數個記憶體區塊區域及接線區域沿與第1方向交叉之第2方向排列。複數個記憶體區塊區域各自具備：複數個記憶體串，其等於第1方向上延伸，且沿第2方向排列；及第1配線，其於第2方向上延伸，且共通地連接於複數個記憶體串。配線區域具備第2配線，該第2配線於第1方向上延伸，共通地連接在與複數個記憶體區塊區域對應之複數個第1配線。接線區域具備：第3配線，其電性連接於第2配線；及接觸電極，其於與第1方向及第2方向交叉之第3方向上延伸，且連接於第3配線。","Y2024","main","No","記憶體架構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","日商鎧俠","TWI837732B","2022-07-20","2024-04-01",91,"半導體製造裝置及其製造方法","實施方式提供一種能夠將基板彼此適當地貼合的半導體製造裝置及其製造方法。實施方式的半導體製造裝置包括獲取第一基板與第二基板的倍率差的值的倍率差獲取部。所述裝置更包括變形量決定部，基於所述倍率差的值，決定保持所述第一基板或所述第二基板的吸盤的變形量的值。所述裝置更包括間隙決定部，基於所述變形量的值，決定所述第一基板與所述第二基板之間的間隙的值。所述裝置更包括貼合控制部，在將所述第一基板與所述第二基板貼合之前，將所述變形量控制為進行所述決定而得的值，且將所述間隙控制為進行所述決定而得的值。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","旺宏電子","TWI794969B","2021-09-13","2023-03-01",91,"半導體元件及其製造方法","一種半導體元件，包括：基底；源極區與汲極區位於所述基底中；閘極結構，位於所述極區與所述汲極區之間的所述基底中；絕緣層，位於閘極結構與所述汲極區之間；多個場板，位於所述絕緣層上，其中最接近所述閘極結構的所述場板與所述源極區電性連接；第一井區，位於所述基底中；本體接觸區，位於所述第一井區中，其中所述本體接觸區與所述源極區以及最接近所述閘極結構的所述場板電性連接；以及第一摻雜漂移區，位於所述基底中，其中所述閘極結構位於所述第一井區與所述第一摻雜漂移區之間，且所述汲極區位於所述第一摻雜漂移區內。","Y2024","main","Yes","半導體結構","2337","半導體","2024-07-26",0.66,1.77,4,-18.91,-36.03,-196.47,27.3,28.8,27.3,25.7,27.9
"355","旺宏電子","TWI794974B","2021-09-15","2023-03-01",91,"三維AND快閃記憶體元件及其製造方法","一種三維AND快閃記憶體元件，包括：堆疊結構，位於介電基底上，其中所述堆疊結構包括彼此交替堆疊的多個閘極層與多個絕緣層；多個分隔物，將所述堆疊結構分隔成多個子區塊，所述多個分隔物包括：多個堆疊牆，包括彼此交替堆疊的多個分隔層與所述多個絕緣層，其中所述多個分隔層埋在所述多個閘極層中；多個分隔狹縫，與所述多個堆疊牆彼此交替，其中每一分隔狹縫延伸穿過所述堆疊結構；多個通道柱，延伸穿過每一子區塊的所述堆疊結構；多個源極柱與多個汲極柱，位於所述多個通道柱內；以及多個電荷儲存結構，位於所述多個閘極層與所述通道柱之間。","Y2024","main","Yes","記憶體架構","2337","半導體","2024-07-26",0.66,1.77,4,-18.91,-36.03,-196.47,27.3,28.8,27.3,25.7,27.9
