"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"2897","聯發科技","2024-11-18","TWI836904B","2023-02-16","2024-03-21",23,"半導體封裝結構","一種半導體封裝結構包括封裝基板、半導體裸晶、中介層、粘合層以及成型材料。半導體裸晶被設置在封裝基板的上方。中介層被設置在半導體裸晶的上方。粘合層連接半導體裸晶和中介層。成型材料圍繞半導體裸晶和粘合層。","Y2024","main","Yes","半導體結構","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2898","聯發科技","2024-11-18","TWI833386B","2022-10-13","2024-02-21",93,"半導體封裝","本發明公開一種半導體封裝，包括：第一焊盤，用於接收來自封裝外部的裝置的訊號或將來自內部電路的訊號傳輸到封裝外部的裝置；晶粒，包括第二焊盤和內部電路，其中該內部電路配置為透過該第二焊盤從該第一焊盤接收該訊號或透過該第二焊盤將該訊號傳輸到該第一焊盤；以及至少一個封裝靜電放電部件，其中該至少一個封裝靜電放電部件位於該晶粒外部。","Y2024","main","Yes","半導體結構","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2899","聯發科技","2024-11-18","TWI839833B","2022-09-02","2024-04-21",65,"視訊編解碼方法和相關裝置","本發明提供一種視訊編解碼方法和相關裝置。本發明的視訊編解碼方法包括：接收與當前圖片中的圖片區域相關聯的輸入資料；收集與該圖片區域上的仿射 CPMV微調或 ALF微調相關的統計資料；以及基於在圖片區域上收集的該統計資料導出用於仿射CPMV微調或ALF微調的更新的參數，其中統計資料以具有第一精度的尾數部分的浮點格式表示，並且導出更新的參數包括使用降低精度的乘法器用統計資料執行乘法，並且其中降低精度的乘法器截斷尾數部分的至少一位元。本發明的視訊編解碼方法和相關裝置可以降低視訊編碼器複雜度。","Y2024","main","Yes","影像處理技術","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2900","聯發科技","2024-11-18","TWI815543B","2022-07-07","2023-09-11",24,"半導體裝置","本發明公開一種半導體裝置，包括：基板；半導體晶粒，設置在該基板上並且包括電子裝置；以及第一屏蔽結構，形成在該半導體晶粒的外部並設置在電子裝置下方。","Y2024","main","Yes","半導體結構","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2901","聯發科技","2024-11-18","TWI817741B","2022-09-27","2023-10-01",76,"管理電路以及電流抑制方法","本發明提供了一種管理電路以及執行電流抑制的方法，管理電路包括檢測電路和節流信號產生器。檢測電路用於接收來自每個處理器核的活動信號，並基於多個活動信號估計多個處理器核消耗的總電流。其中活動信號指示與給定時間段內處理器核的電流消耗成比例的電流指數。節流信號產生器可以基於從總電流計算出的一個或多個度量一次一個處理器核地啟用或消除到所述多個處理器核的多個節流信號。","Y2024","main","Yes","其他","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2902","聯發科技","2024-11-18","TWI840935B","2022-09-01","2024-05-01",63,"半導體裝置結構及其形成方法","本發明公開一種半導體裝置結構，包括：半導體基板；第一裝置，該第一裝置包括在該半導體基板上的第一閘極結構，其中該第一閘極結構包括：在該半導體基板上的第一閘極介電層；以及位於該第一閘極介電層上的第一閘極層；以及第二裝置，該第二裝置包括在該半導體基板上的第二閘極結構，其中第二閘極結構包括：在該半導體基板上的第二閘極介電層；以及在該第二閘極介電層上的第二閘極層；其中，該第一裝置的該第一閘極介電層和該第二裝置的該第二閘極介電層具有不同的介電材料成分。","Y2024","main","Yes","半導體結構","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2903","聯發科技","2024-11-18","TWI836563B","2022-08-19","2024-03-21",69,"視訊編解碼方法和裝置","一種用於視訊編解碼系統的方法和裝置被公開，該系統利用低延遲範本匹配運動向量精確化。根據該方法，與當前圖片中的視訊單元的當前塊相關聯的輸入資料被接收。然後根據初始運動向量(motion vector，簡稱MV)運動補償被應用於當前塊以獲得當前塊的初始運動補償預測子。在對當前塊應用運動補償之後，範本匹配MV精確化被用於當前塊以獲得當前塊的精確化的MV。然後當前塊使用包括精確化的MV的資訊進行編碼或解碼。該方法還可以包括確定初始運動補償預測子的梯度值。初始運動補償預測子可以藉由考慮梯度值和/或精確化的MV和初始MV之間的MV差值來調整。","Y2024","main","Yes","其他","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2904","聯發科技","2024-11-18","TWI830548B","2022-12-21","2024-01-21",13,"視訊編碼方法和相關電子設備","本發明提供一種視訊編碼方法和相關電子設備。視訊編碼方法包括：接收圖元塊的原始圖元資料編碼到位元流中；識別包括中心位置、第一組偏移位置和第二組偏移位置的多個候選雙向預測位置；基於多個可能的加權參數值計算多個候選雙向預測位置中的每一個的失真值，其中：(i)爲中心位置計算失真值， (ii) 爲第一組偏移位置計算失真值，以及 (iii) 爲第二組偏移位置計算失真值；基於計算的失真值，選擇候選雙向預測位置的加權參數值；以及基於選擇的加權參數值使用雙向預測對當前塊進行編碼。本發明的視訊編碼方法及相應電子設備可以由多個不同編解碼工具共用。","Y2024","main","Yes","其他","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2905","聯發科技","2024-11-18","TWI832787B","2023-07-21","2024-02-11",56,"從低解析度圖像生成高解析度圖像以實現盲超解析度","一種用於從低解析度圖像生成高解析度圖像的方法，包括從低解析度圖像中擷取複數個低解析度圖像塊，對該些低解析度圖像塊執行離散小波變換以生成在低解析度圖像塊上橫軸為高頻且縱軸為高頻的第一圖像塊、橫軸為高頻且縱軸為低頻的第二圖像塊、橫軸為低頻且縱軸為高頻的第三圖像塊。將三個圖像塊輸入到雙分支模糊程度提取器以生成模糊表示和噪音表示，並通過減少模糊損失和噪音損失來對模糊表示和噪音表示進行對比學習。","Y2024","main","Yes","其他","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2906","聯發科技","2024-11-18","TWI825751B","2022-05-30","2023-12-11",49,"視訊編碼方法和裝置","用於藉由折疊式Hadamard變換電路計算絕對變換差值和（Sum of Absolute Transformed Difference，簡稱SATD）的視訊編碼方法和裝置包括將當前塊分割成SATD塊，在第一週期内接收與第一SATD塊的第一塊相關聯的輸入資料以及在第二週期内接收與第一SATD塊的第二塊相關聯的輸入資料，以及在第一週期内由共用的Hadamard變換電路執行第一塊的計算和在第二週期内由共用的Hadamard變換電路執行第二塊的計算。每個共用的Hadamard變換電路是每個折疊式Hadamard變換電路的第一部分。視訊編碼方法和裝置還藉由每個折疊式Hadamard變換電路的最終部分執行整個SATD塊的計算，以生成用於編碼的第一SATD塊的最終SATD結果。","Y2024","main","Yes","影像處理技術","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2907","聯發科技","2024-11-18","TWI824647B","2022-08-04","2023-12-01",12,"半導體封裝","本發明公開一種半導體封裝，包括：底部封裝，包括由模塑料包圍的應用處理器晶粒；頂部封裝，安裝在該底部封裝上；頂部重分佈層結構，設置在該頂部封裝和該底部封裝之間；複數個貫穿模制通孔，設置在該模塑料中，用於將該頂部封裝與該應用處理器晶粒電連接，其中，該複數個貫穿模制通孔中的每一個在俯視時具有橢圓形或矩形形狀；以及底部重分佈層結構，其中該應用處理器晶粒和該複數個貫穿模制通孔互連到該底部重分佈層結構。","Y2024","main","Yes","半導體結構製備","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2908","聯發科技","2024-11-18","TWI836439B","2022-05-23","2024-03-21",2,"半導體裝置及形成半導體裝置的方法","本發明公開一種半導體裝置，包括：半導體基板，具有阱區；閘極結構，形成於該半導體基板的阱區上方，其中該閘極結構具有第一側壁以及與該第一側壁相對的第二側壁；閘極間隔結構，包括分別覆蓋該閘極結構的該第一側壁和該第二側壁的兩個非對稱部分；以及源極區與漏極區，形成於該半導體基板中，其中該源極區與該漏極區分別與該閘極間隔結構的兩個非對稱部分的外邊緣對齊，其中，該漏極區與該閘極結構之間的橫向距離大於該源極區與該閘極結構之間的橫向距離。","Y2024","main","Yes","半導體結構製備","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2909","聯發科技","2024-11-18","TWI815543B","2022-07-07","2023-09-11",24,"半導體裝置","本發明公開一種半導體裝置，包括：基板；半導體晶粒，設置在該基板上並且包括電子裝置；以及第一屏蔽結構，形成在該半導體晶粒的外部並設置在電子裝置下方。","Y2024","main","Yes","半導體結構製備","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2910","聯發科技","2024-11-18","TWI839833B","2022-09-02","2024-04-21",65,"視訊編解碼方法和相關裝置","本發明提供一種視訊編解碼方法和相關裝置。本發明的視訊編解碼方法包括：接收與當前圖片中的圖片區域相關聯的輸入資料；收集與該圖片區域上的仿射 CPMV微調或 ALF微調相關的統計資料；以及基於在圖片區域上收集的該統計資料導出用於仿射CPMV微調或ALF微調的更新的參數，其中統計資料以具有第一精度的尾數部分的浮點格式表示，並且導出更新的參數包括使用降低精度的乘法器用統計資料執行乘法，並且其中降低精度的乘法器截斷尾數部分的至少一位元。本發明的視訊編解碼方法和相關裝置可以降低視訊編碼器複雜度。","Y2024","main","Yes","其他","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2911","聯發科技","2024-11-18","TWI830668B","2023-05-17","2024-01-21",94,"視訊流處理系統和視訊流處理方法","本發明提供了一種視訊流處理系統和視訊流處理方法。視訊流處理系統包括：第一VDP，用於處理第一視訊流的第一輸入圖像以生成第一輸出圖像，以及用於處理第二視訊流的第二輸入圖像以生成第二輸出圖像；以及圖像合併電路，用於合併第一輸出圖像之一和第二輸出圖像之一，生成第一合併圖像。本發明的視訊流處理系統和視訊流處理方法可以節省成本和/或改善用戶體驗。","Y2024","main","Yes","影像處理技術","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
"2912","聯發科技","2024-11-18","TWI836792B","2022-12-15","2024-03-21",72,"視訊編解碼方法及相關裝置","一種視訊編解碼系統被提供，該系統生成具有運動向量差的合併模式（Merge Mode with Motion Vector Difference，簡稱MMVD）候選以及減少資源使用。該系統接收資料，該資料將被編碼或解碼為視訊的當前圖片的當前塊。系統基於當前塊的合併候選識別具有不同偏移位置的多個MMVD候選。系統生成識別的MMVD候選的參考樣本。系統藉由使用生成的參考樣本重構當前塊或將當前塊編碼為位元流。該系統處理不同的組中的MMVD候選：第一組垂直MMVD候選和第二組水平MMVD候選。藉由將垂直濾波器應用於水平MMVD候選的源參考樣本，然後將水平濾波器應用於垂直濾波器的輸出，系統生成識別的MMVD候選的參考樣本。","Y2024","main","Yes","其他","2454","半導體","2024-11-15",0.49,19.4,7,19.72,23.29,32.99,938.7,992.1,1271.9,1270,1026.7,2.58728,89.4
