"","公司全名","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣上市櫃","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本"
"1586","南韓商三星電子","TWI839969B","2022-11-25","2024-04-21",61,"半導體裝置及其製造方法","本發明提供一種半導體裝置，包含：基底；電容器接觸結構，電連接至基底；以及下部電極，連接至電容器接觸結構。下部電極包含第一電極層及第二電極層，第二電極層位於第一電極層上，且第一電極層包含第14族元素。裝置包含覆蓋下部電極的電容器絕緣層及覆蓋電容器絕緣層的上部電極。第一電極層包含與電容器絕緣層接觸的外部側壁，第一電極層包含與第二電極層接觸的內部側壁，且第一電極層的內部側壁中的第14族元素的濃度高於第一電極層的外部側壁中的第14族元素的濃度。","Y2024","main","No","半導體封裝技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","南韓商樂金顯示科技","TWI792609B","2021-10-13","2023-02-11",61,"顯示裝置","一種顯示裝置包含一顯示面板、一蓋罩、一曲率控制件及多個轉動件。蓋罩位於顯示面板的一後表面。曲率控制件設置於蓋罩的內側中。這些轉動件分別連接於曲率控制件的二端，且將蓋罩結合於曲率控制件。曲率控制件用以與這些轉動件一起轉動。蓋罩用以在曲率控制件轉動時於一第一狀態及一第二狀態之間切換，其中蓋罩於第一狀態中為平坦的且於第二狀態中為彎曲的。因此，顯示裝置的曲率可經由簡單的結構及操作輕易地被控制。","Y2024","main","No","顯示技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","南韓商樂金顯示科技","TWI814136B","2021-11-17","2023-09-01",61,"觸控顯示裝置及觸控感測電路","本公開的實施例關於觸控顯示裝置及觸控感測電路，其將與觸控驅動訊號之間有相位差或振幅差的無負載驅動訊號施加至觸控顯示面板。根據本公開的實施例，電磁雜訊抗擾度可以被改善，且觸控準確度可以增加。觸控感測電路包含：觸控驅動電路，用於輸出脈衝類型的觸控驅動訊號至設置在觸控顯示面板上的多個觸控電極的至少一者；以及無負載驅動訊號輸出電路，用於輸出頻率相同於觸控驅動訊號且與觸控驅動訊號之間有相位差或振幅差的至少一無負載驅動訊號的至少一無負載驅動訊號。","Y2024","main","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","友達光電","TWI771149B","2021-08-13","2022-07-11",61,"指紋感測裝置","一種指紋感測裝置，包括第一基板、感光結構、第二基板、透鏡層、填充層及第一遮光層。感光結構設置於第一基板的感測區上。第二基板設置於第一基板的對向。透鏡層設置於第二基板上。透鏡層具有多個第一凸部及第一凹部，其中第一凹部設置於多個第一凸部之間且與多個第一凸部相連。填充層設置於透鏡層與感光結構之間。填充層的折射率大於透鏡層的折射率。第一遮光層設置於第二基板與透鏡層之間。第一遮光層的實體重疊於透鏡層的多個第一凸部。第一遮光層的開口重疊於透鏡層的第一凹部。","Y2024","main","Yes","其他","2409","光電業","2024-10-30",1.16,5.3,1,17.38,319.42,102.42,16.9,16.5,16.9,16.6,16.7
"1590","友達光電","TWI773560B","2021-10-12","2022-08-01",61,"發光元件","一種發光元件，包括半導體結構、絕緣層、第一電極、第二電極及第三電極。半導體結構包括第一型半導體層、第二型半導體層及設置於第一型半導體層與第二型半導體層之間的主動層。絕緣層設置於半導體結構上。第一電極電性連接至第一型半導體層。第二電極電性連接至第二型半導體層。第一電極、第二電極及第三電極於結構上分離。第三電極至少具有第一部分。第三電極的第一部分設置於半導體結構的側壁上，且絕緣層位於第三電極與半導體結構之間。","Y2024","main","Yes","顯示技術","2409","光電業","2024-10-30",1.16,5.3,1,17.38,319.42,102.42,16.9,16.5,16.9,16.6,16.7
"1591","友達光電","TWI802192B","2021-12-29","2023-05-11",61,"發光元件、包含其之發光組件及顯示裝置、及顯示裝置之製造方法","一種發光元件，包括：半導體疊層、金屬電極、透明電極以及繫連件。金屬電極位於半導體疊層上。透明電極位於半導體疊層上與金屬電極相對的一側。繫連件至少延伸於半導體疊層及透明電極的側壁，且繫連件遠離金屬電極的表面與透明電極遠離金屬電極的表面齊平。此外，還提出一種包括上述發光元件的發光組件、一種包括上述發光元件的顯示裝置、以及一種顯示裝置的製造方法。","Y2024","main","Yes","顯示技術","2409","光電業","2024-10-30",1.16,5.3,1,17.38,319.42,102.42,16.9,16.5,16.9,16.6,16.7
"1592","友達光電","TWI844416B","2023-06-27","2024-06-01",61,"顯示元件及其製造方法","一種顯示元件包含基板、三色LED發光結構、第一絕緣層、第一主動元件層、至少一導電通孔以及至少一電極。三色LED發光結構位於基板上。三色LED發光結構包含第一半導體層、第一多重量子阱層、第二半導體層、第二多重量子阱層、第三半導體層、第三多重量子阱層以及第四半導體層。第一絕緣層位於第四半導體層上。第一主動元件層位於第一絕緣層上，且第一主動元件層包含至少一電晶體。導電通孔從第一主動元件層延伸至並電性連接第一半導體層、第二半導體層、第三半導體層及第四半導體層至少其中一者。電極位於第一主動元件層上。","Y2024","main","Yes","顯示技術","2409","光電業","2024-10-30",1.16,5.3,1,17.38,319.42,102.42,16.9,16.5,16.9,16.6,16.7
"1593","台灣積體電路製造","TWI804955B","2021-08-20","2023-06-11",61,"電晶體及其形成方法","本揭露提供一種電晶體及其形成方法。在一個實施例中，此方法包括：在源極/汲極區及閘極遮罩上沉積保護層，閘極遮罩佈置在閘極結構上，閘極結構佈置在基板的通道區上，通道區鄰接源極/汲極區；蝕刻穿過保護層的開口，開口曝光源極/汲極區；在開口中及保護層上沉積金屬；對金屬進行退火以在源極/汲極區上形成金屬-半導體合金區；及用清洗製程移除開口中的金屬的殘留物，在清洗製程期間保護層覆蓋閘極遮罩。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1594","台灣積體電路製造","TWI817320B","2022-01-13","2023-10-01",61,"三維積體電路封裝件及其形成方法","提供一種三維積體電路封裝件及其形成方法。在實施例中，三維積體電路（3DIC）封裝件包括中介物、多個連接墊、多個虛設圖案、多個積體電路結構以及底部填充層。連接墊佈置在中介物的第一側上且電性連接至中介物的第一側。虛設圖案設置在中介物的第一側上且圍繞多個連接墊。積體電路結構藉由多個第一凸塊電性連接至多個連接墊。底部填充層環繞第一凸塊且覆蓋虛設圖案。","Y2024","main","Yes","半導體封裝技術","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1595","台灣積體電路製造","TWI825815B","2022-06-29","2023-12-11",61,"半導體裝置及其製造方法","一種半導體裝置包含源極區域、汲極區域、通道區域、一對空乏閘極、累積閘極及超導共振器。通道區域係在源極區域及汲極區域之間。此對空乏閘極係彼此分隔開。此對空乏閘極二者皆與通道區域重疊，並定義量子點量子位元區域在通道區域內且在此對空乏閘極之間。累積閘極係在此對空乏閘極之上，並跨越此對空乏閘極。超導共振器係橫向相鄰於量子點量子位元區域。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1596","台灣積體電路製造","TWI832404B","2022-09-01","2024-02-11",61,"半導體結構及其形成方法","提供方法和形成的半導體結構。本揭露的一種方法包括在一基底的上方形成一鰭狀結構，此鰭狀結構包括以多個犧牲層交錯的多個通道層，下凹此鰭狀結構的一源極/汲極區域以形成延伸到基底中並暴露出基底的一部分的一源極/汲極凹槽，選擇性地和部分地下凹犧牲層的側壁以形成內部間隔物凹槽，在此些內部間隔物凹槽中形成內部間隔物，在基底的暴露部分上選擇性的形成一緩衝半導體層，在通道層的側壁上和緩衝半導體層上選擇性的沉積第一磊晶層以使緩衝半導體層的頂表面被第一磊晶層完全覆蓋，以及在第一磊晶層和內部間隔物的上方沉積第二磊晶層。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1597","國立臺灣大學","TWI825815B","2022-06-29","2023-12-11",61,"半導體裝置及其製造方法","一種半導體裝置包含源極區域、汲極區域、通道區域、一對空乏閘極、累積閘極及超導共振器。通道區域係在源極區域及汲極區域之間。此對空乏閘極係彼此分隔開。此對空乏閘極二者皆與通道區域重疊，並定義量子點量子位元區域在通道區域內且在此對空乏閘極之間。累積閘極係在此對空乏閘極之上，並跨越此對空乏閘極。超導共振器係橫向相鄰於量子點量子位元區域。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","大陸商珠海越亞半導體","TWI838755B","2022-05-26","2024-04-11",61,"混合嵌埋封裝結構及其製作方法","本發明公開了一種混合嵌埋封裝結構及其製作方法，該結構包括：基板，基板設置有第一絕緣層、導通銅柱、埋芯空腔和第一線路層；第一電子器件，設置在埋芯空腔內部，端子面朝向基板底面；第二電子器件，設置在第一電子器件的背面，端子面朝基板頂面；第二絕緣層，覆蓋填充所述埋芯空腔和所述基板的上層，並露出局部第一線路層以及局部第二電子器件或者局部第一電子器件背面；第二線路層，電性連接導通銅柱和第一電子器件的端子；導線，電性連接第一線路層和第二電子器件的端子；保護罩，設置在基板的頂面。","Y2024","main","No","半導體封裝技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","大陸商鼎捷軟件","TWI820932B","2022-09-28","2023-11-01",61,"設備孿生數據的模擬系統以及設備孿生數據的模擬方法","提供一種設備孿生數據的模擬系統以及設備孿生數據的模擬方法。設備孿生數據的模擬系統包括儲存裝置以及處理器。儲存裝置儲存模擬配置數據組以及多個模組。處理器耦接儲存裝置，且用以執行：將模擬配置數據組輸入至初始數據生成模組，以獲得初始數據組；通過數據計算模組對初始數據組進行統計計算以獲得統計特徵數據組；通過數據生成模組根據模擬配置數據組、初始數據組以及統計特徵數據組獲得模擬數據組；通過異常數據偵測模組以根據模擬數據組執行異常數據判斷，根據異常數據判斷的判斷結果輸出對應的輸出數據組/警示訊息。","Y2024","main","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","廣達電腦","TWI824558B","2022-06-13","2023-12-01",61,"用以存取資料之方法","數種用以存取資料之方法及系統係揭露在一電腦系統的一開機自我測試期間，啟動一預登錄處理程序，預登錄處理程序用以對電腦系統的一基本輸入輸出系統(basic input output system，BIOS)中的一或多個暫存器執行存取、調整、或其組合。在電腦系統之一作業系統的運行期間，接收對BIOS中的此一或多個暫存器之至少一暫存器執行存取、調整、或其組合之一請求。利用預登錄處理程序處理請求，以對應於請求對BIOS中之此一或多個暫存器之此至少一暫存器執行存取、調整、或其組合。基於由預登錄處理程序所取得之來自此至少一暫存器的資料，提供對應於請求之一回應。","Y2024","main","Yes","計算儲存裝置","2382","電腦及週邊","2024-10-30",0.48,57.86,2,26.5,27.42,34.74,270.1,206,285.1,303.5,247.5
